"url","eingereicht_am","mitunterzeichner"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233684","14.06.2023","Feller Olivier, Roth Pasquier Marie-France"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233683","14.06.2023","Roth Pasquier Marie-France, Feller Olivier"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233667","13.06.2023","Cottier Damien, Amoos Emmanuel, Bendahan Samuel, Berthoud Alexandre, Bourgeois Jacques, Bühler Manfred, Cattaneo Rocco, Crottaz Brigitte, Dandrès Christian, de la Reussille Denis, de Montmollin Simone, de Quattro Jacqueline, Farinelli Alex, Fehlmann Rielle Laurence, Feller Olivier, Fivaz Fabien, Fluri Kurt, Fridez Pierre-Alain, Grin Jean-Pierre, Gschwind Jean-Paul, Hurni Baptiste, Jauslin Matthias Samuel, Klopfenstein Broggini Delphine, Lüscher Christian, Mahaim Raphaël, Maillard Pierre-Yves, Maitre Vincent, Marra Ada, Matter Michel, Michaud Gigon Sophie, Nantermod Philippe, Nordmann Roger, Pasquier-Eichenberger Isabelle, Piller Carrard Valérie, Pointet François, Porchet Léonore, Python Valentine, Riniker Maja, Ruch Daniel, Walder Nicolas, Weber Céline, Wehrli Laurent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233666","13.06.2023","Fivaz Fabien, Amoos Emmanuel, Bendahan Samuel, Berthoud Alexandre, Bourgeois Jacques, Bühler Manfred, Cattaneo Rocco, Cottier Damien, Crottaz Brigitte, Dandrès Christian, de la Reussille Denis, de Montmollin Simone, de Quattro Jacqueline, Farinelli Alex, Fehlmann Rielle Laurence, Feller Olivier, Fluri Kurt, Fridez Pierre-Alain, Grin Jean-Pierre, Gschwind Jean-Paul, Hurni Baptiste, Jauslin Matthias Samuel, Klopfenstein Broggini Delphine, Lüscher Christian, Mahaim Raphaël, Maillard Pierre-Yves, Maitre Vincent, Marra Ada, Matter Michel, Michaud Gigon Sophie, Nantermod Philippe, Nordmann Roger, Pasquier-Eichenberger Isabelle, Piller Carrard Valérie, Pointet François, Porchet Léonore, Python Valentine, Riniker Maja, Ruch Daniel, Walder Nicolas, Weber Céline, Wehrli Laurent"
NA,NA,NA
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233660","13.06.2023","Egger Mike"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233655","13.06.2023","Quadri Lorenzo"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233648","12.06.2023","Fluri Kurt"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233641","12.06.2023","Würth Benedikt, Friedli Esther"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233639","12.06.2023","Wicki Hans, Dittli Josef, Engler Stefan, Rieder Beat, Schmid Martin"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233626","07.06.2023","Pasquier-Eichenberger Isabelle, Amoos Emmanuel, Andrey Gerhard, Berthoud Alexandre, Bühler Manfred, Clivaz Christophe, Dandrès Christian, de la Reussille Denis, Fehlmann Rielle Laurence, Feller Olivier, Fivaz Fabien, Fridez Pierre-Alain, Grin Jean-Pierre, Hurni Baptiste, Jost Marc, Klopfenstein Broggini Delphine, Lüscher Christian, Mahaim Raphaël, Maitre Vincent, Matter Michel, Michaud Gigon Sophie, Nordmann Roger, Piller Carrard Valérie, Pointet François, Porchet Léonore, Pult Jon, Python Valentine, Roth Pasquier Marie-France, Schaffner Barbara, Schlatter Marionna, Töngi Michael, Walder Nicolas, Wehrli Laurent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233597","31.05.2023","Giacometti Anna"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233593","30.05.2023","Dittli Josef"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233580","04.05.2023","Imboden Natalie"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233569","04.05.2023","Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233559","04.05.2023","Brenzikofer Florence"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233550","04.05.2023","Fridez Pierre-Alain"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233545","04.05.2023","Schlatter Marionna, Klopfenstein Broggini Delphine, Pasquier-Eichenberger Isabelle, Ryser Franziska, Töngi Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233544","04.05.2023","Schaffner Barbara, Bäumle Martin, Bellaiche Judith, Flach Beat, Gredig Corina, Mäder Jörg, Matter Michel, Moser Tiana Angelina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233539","03.05.2023","Töngi Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233535","03.05.2023","Aebischer Matthias, Giacometti Anna, Lohr Christian, Masshardt Nadine, Pieren Nadja, Pointet François, Pult Jon, Töngi Michael, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233528","03.05.2023","Munz Martina, Amoos Emmanuel, Crottaz Brigitte, Gysi Barbara, Hurni Baptiste, Locher Benguerel Sandra, Lohr Christian, Marti Min Li, Molina Fabian, Piller Carrard Valérie, Pult Jon, Roth Franziska, Schneider Schüttel Ursula, Seiler Graf Priska, Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233513","02.05.2023","Meier Andreas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233507","02.05.2023","Pointet François"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233418","17.03.2023","Töngi Michael, Birrer-Heimo Prisca, Müller Leo, Schilliger Peter, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233396","17.03.2023","Mahaim Raphaël, Pasquier-Eichenberger Isabelle"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233392","17.03.2023","Suter Gabriela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233379","17.03.2023","Müller Leo, Birrer-Heimo Prisca, Estermann Yvette, Fischer Roland, Glanzmann-Hunkeler Ida, Grüter Franz, Schilliger Peter, Stadler Simon, Töngi Michael, Weichelt Manuela, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233371","17.03.2023","Clivaz Christophe, Fivaz Fabien, Girod Bastien, Gysin Greta, Imboden Natalie, Munz Martina, Porchet Léonore, Schneider Schüttel Ursula, Trede Aline, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233370","17.03.2023","Schlatter Marionna, Prelicz-Huber Katharina, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233328","16.03.2023","Binder-Keller Marianne, Heimgartner Stefanie, Huber Alois, Jauslin Matthias Samuel, Meier Andreas, Studer Lilian, Wermuth Cédric"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233325","16.03.2023",""
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233324","16.03.2023","de Courten Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233311","16.03.2023","Christ Katja"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233241","16.03.2023","Maitre Vincent"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233161","15.03.2023","Nantermod Philippe"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233134","14.03.2023","Nantermod Philippe, Addor Jean-Luc, Amoos Emmanuel, Bregy Philipp Matthias, Clivaz Christophe, Graber Michael, Kamerzin Sidney, Roduit Benjamin"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233128","14.03.2023","Juillard Charles"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233127","13.03.2023","Feller Olivier"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233071","08.03.2023","Klopfenstein Broggini Delphine, Dandrès Christian, Fehlmann Rielle Laurence, Matter Michel, Pasquier-Eichenberger Isabelle, Prezioso Batou Stefania, Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233045","01.03.2023","Grüter Franz"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233033","28.02.2023","Guggisberg Lars"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233029","27.02.2023","Wobmann Walter"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233024","27.02.2023","Bellaiche Judith"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234511","22.12.2023","Clivaz Christophe, Klopfenstein Broggini Delphine, Munz Martina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234482","22.12.2023","Töngi Michael, Candan Hasan, Klopfenstein Broggini Delphine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234446","21.12.2023","Stark Jakob, Michel Matthias, Salzmann Werner"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234425","20.12.2023","Prelicz-Huber Katharina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234418","20.12.2023","Egger Mike"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234412","20.12.2023","Munz Martina, Candan Hasan, Alijaj Islam, Bendahan Samuel, Candan Hasan, Clivaz Christophe, Fehlmann Rielle Laurence, Friedl Claudia, Gysi Barbara, Molina Fabian, Revaz Estelle, Rumy Farah, Schläfli Nina, Seiler Graf Priska, Tschopp Jean, Zryd Andrea, Zybach Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234393","19.12.2023","de Montmollin Simone"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234375","14.12.2023","Haab Martin"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234360","07.12.2023","Egger Mike"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234263","29.09.2023","Weichelt Manuela, Clivaz Christophe, Klopfenstein Broggini Delphine, Munz Martina, Suter Gabriela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234261","29.09.2023","Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234211","28.09.2023","Müller Leo, Bourgeois Jacques, Feller Olivier, Meier Andreas, Rechsteiner Thomas, Ritter Markus, Siegenthaler Heinz, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234173","28.09.2023","Schneider Schüttel Ursula, Munz Martina, Barrile Angelo, Clivaz Christophe, Flach Beat, Friedl Claudia, Gysi Barbara, Jauslin Matthias Samuel, Masshardt Nadine, Munz Martina, Pult Jon, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234134","28.09.2023","Python Valentine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234125","28.09.2023","Python Valentine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234110","27.09.2023","Bertschy Kathrin"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234095","27.09.2023","Dettling Marcel"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234082","27.09.2023","Klopfenstein Broggini Delphine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234042","25.09.2023","de Montmollin Simone"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20234039","25.09.2023","Page Pierre-André"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233994","13.09.2023","Crottaz Brigitte, Barrile Angelo, Dandrès Christian, Fehlmann Rielle Laurence, Friedl Claudia, Hurni Baptiste, Locher Benguerel Sandra, Marti Min Li, Molina Fabian, Pult Jon, Schneider Schüttel Ursula, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233991","13.09.2023","Haab Martin"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233956","16.06.2023","Graf Maya, Gapany Johanna, Hegglin Peter, Stark Jakob, Zanetti Roberto"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233955","16.06.2023","Graf Maya, Thorens Goumaz Adèle, Vara Céline, Zopfi Mathias"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233919","16.06.2023","Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233876","15.06.2023","Baumann Kilian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233875","15.06.2023","Baumann Kilian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233793","15.06.2023","Töngi Michael, Baumann Kilian, Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233757","15.06.2023","Marchesi Piero, Regazzi Fabio"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233710","14.06.2023",""
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233623","07.06.2023","Munz Martina, Baumann Kilian, Birrer-Heimo Prisca, Friedl Claudia, Gysi Barbara, Locher Benguerel Sandra, Marti Min Li, Molina Fabian, Pult Jon, Schneider Schüttel Ursula, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233607","01.06.2023","Page Pierre-André, Aebi Andreas, Badertscher Christine, Bourgeois Jacques, Gafner Andreas, Grin Jean-Pierre, Haab Martin, Huber Alois, Nicolet Jacques, Ritter Markus, Strupler Manuel, von Siebenthal Erich"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233540","03.05.2023","Meier Andreas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233512","02.05.2023","Meier Andreas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233491","12.04.2023","Nicolet Jacques"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233480","12.04.2023","Imboden Natalie, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233470","11.04.2023","Page Pierre-André"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233425","17.03.2023","Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233409","17.03.2023","Schneider Meret, Andrey Gerhard, Badertscher Christine, Mahaim Raphaël, Munz Martina, Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233393","17.03.2023","Fivaz Fabien, Cottier Damien, de la Reussille Denis, Hurni Baptiste, Python Valentine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233383","17.03.2023","Badertscher Christine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233376","17.03.2023","Nicolet Jacques"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233342","17.03.2023","Wismer-Felder Priska, Fluri Kurt, Grossen Jürg, Michaud Gigon Sophie, Munz Martina, Studer Lilian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233338","16.03.2023","Grossen Jürg, Bäumle Martin, Bellaiche Judith, Brunner Thomas, Christ Katja, Fischer Roland, Flach Beat, Fluri Kurt, Gredig Corina, Matter Michel, Mettler Melanie, Moser Tiana Angelina, Pointet François, Python Valentine, Schaffner Barbara, Weber Céline, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233307","16.03.2023","Schneider Schüttel Ursula, Friedl Claudia, Clivaz Christophe, Flach Beat, Friedl Claudia, Gugger Niklaus-Samuel, Munz Martina, Schneider Schüttel Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233301","16.03.2023","Munz Martina, Fischer Roland, Fluri Kurt, Grossen Jürg, Michaud Gigon Sophie"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233287","16.03.2023","Fluri Kurt, Fischer Roland, Grossen Jürg, Munz Martina, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233274","16.03.2023","Baumann Kilian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233273","16.03.2023","Baumann Kilian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233245","16.03.2023","Michaud Gigon Sophie, Grossen Jürg, Munz Martina, Python Valentine, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233232","16.03.2023","Python Valentine, Fischer Roland, Fivaz Fabien, Grossen Jürg, Michaud Gigon Sophie, Munz Martina, Porchet Léonore"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233172","15.03.2023","Page Pierre-André, Aebi Andreas, Dettling Marcel, Gafner Andreas, Grin Jean-Pierre, Haab Martin, Huber Alois, Nicolet Jacques, Strupler Manuel, von Siebenthal Erich"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233153","15.03.2023","Rechsteiner Thomas, Bregy Philipp Matthias, Egger Mike, Heimgartner Stefanie, Paganini Nicolò, Ritter Markus, Zuberbühler David"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233098","09.03.2023","Pasquier-Eichenberger Isabelle, Amoos Emmanuel, Clivaz Christophe, Gysin Greta, Matter Michel, Python Valentine, Schneider Meret, Töngi Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233064","07.03.2023","Python Valentine, Pasquier-Eichenberger Isabelle"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20233060","07.03.2023","Nicolet Jacques"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244659","20.12.2024","Schlatter Marionna, Arslan Sibel, Brenzikofer Florence, Clivaz Christophe, Fivaz Fabien, Glättli Balthasar, Kälin Irène, Klopfenstein Broggini Delphine, Michaud Gigon Sophie, Prelicz-Huber Katharina, Ryser Franziska, Schneider Meret, Töngi Michael, Walder Nicolas, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244614","20.12.2024","Gugger Niklaus-Samuel, Candan Hasan, Glättli Balthasar, Jost Marc, Schneider Meret"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244612","20.12.2024","Nicolet Jacques, Klopfenstein Broggini Delphine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20244583","20.12.2024","Fivaz Fabien, Bendahan Samuel, Brenzikofer Florence, Clivaz Christophe, Crottaz Brigitte, Glättli Balthasar, Jauslin Matthias Samuel, Kälin Irène, Klopfenstein Broggini Delphine, Porchet Léonore, Prelicz-Huber Katharina, Ryser Franziska, Schlatter Marionna, Schneider Meret, Töngi Michael, Trede Aline, Walder Nicolas, Weber Céline, Weichelt Manuela"
